0,0,0,93.2454550266,,,,,,920805.111803,0.915204751489,0.333333333333,0.305068250496,0.837599737148,,,958652.124008,0.929895213891,0.333333333333,0.309965071297,,,0.864705108818
0,0,0,132.901590824,113598.351562,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,1,133.021008968,216931.34375,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,2,133.136232853,207996.640625,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,3,133.247701883,31381.1367188,0.999543094496,0.5,0.499771547248,0.999086397755,,,,,,,,,,,,,,
0,0,4,133.356739998,202944.703125,0.99529375,0.5,0.497646875,0.990609648789,,,,,,,,,,,,,,
0,0,5,133.465759993,221533.890625,0.240564646217,0.5,0.120282323109,0.0578713490097,,,,,,,,,,,,,,
0,0,6,133.57453084,164050.84375,0.980745404253,0.5,0.490372702126,0.961861547963,,,,,,,,,,,,,,
0,0,7,133.747535944,183343.3125,0.7992375,0.333333333333,0.2664125,0.638780581406,,,,,,,,,,,,,,
0,0,8,133.855567932,109924.945312,0.863283806151,0.5,0.431641903076,0.745258929963,,,,,,,,,,,,,,
0,0,9,133.964222908,154627.34375,0.9529125,0.5,0.47645625,0.908042232656,,,,,,,,,,,,,,
0,0,10,134.071827888,59530.2617188,0.968758720973,0.5,0.484379360486,0.938493459461,,,,,,,,,,,,,,
0,0,11,134.180280924,140262.625,0.743483622241,0.333333333333,0.24782787408,0.552767896541,,,,,,,,,,,,,,
0,0,12,134.288053989,39809.671875,0.0012891753723,0.333333333333,0.000429725124102,1.66197314056e-06,,,,,,,,,,,,,,
0,0,13,134.396718025,139203.21875,0.754594957983,0.333333333333,0.251531652661,0.569413550614,,,,,,,,,,,,,,
0,0,14,134.505249023,80051.125,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,15,134.61290288,41742.9921875,0.681538636106,0.333333333333,0.227179545369,0.464494912505,,,,,,,,,,,,,,
0,0,16,134.722195864,68814.375,0.99345625,0.5,0.496728125,0.986955320664,,,,,,,,,,,,,,
0,0,17,134.83125186,111454.53125,0.774910835569,0.333333333333,0.258303611856,0.600486803083,,,,,,,,,,,,,,
0,0,18,135.004076958,42922.8085938,0.985154155496,0.5,0.492577077748,0.970528710091,,,,,,,,,,,,,,
0,0,19,135.112759829,37950.046875,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,20,135.220918894,38186.6484375,0.945575523203,0.5,0.472787761601,0.89411307008,,,,,,,,,,,,,,
0,0,21,135.329646826,36128.109375,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,22,135.438288927,34969.8515625,0.965565181571,0.5,0.482782590786,0.932316119863,,,,,,,,,,,,,,
0,0,23,135.546412945,15874.6113281,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,24,135.654359818,31671.2011719,0.813446279219,0.5,0.40672313961,0.661694849176,,,,,,,,,,,,,,
0,0,25,135.763173819,12577.2705078,0.99978125,0.5,0.499890625,0.999562547852,,,,,,,,,,,,,,
0,0,26,135.870524883,-0.0,nan,nan,nan,0.0,,,,,,,,,,,,,,
0,0,27,135.97939682,89297.65625,0.876603226463,0.333333333333,0.292201075488,0.768433216644,,,,,,,,,,,,,,
0,0,28,136.087887049,12373.4482422,0.982537721124,0.5,0.491268860562,0.965380373431,,,,,,,,,,,,,,
0,0,29,136.196877956,3859.56787109,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,30,136.305515051,2465.50488281,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,31,136.679146051,3038.17675781,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,32,136.788178921,639762.6875,0.153725,0.5,0.0768625,0.023631375625,,,,,,,,,,,,,,
0,0,33,136.89572382,69486.9921875,0.148414634146,0.5,0.0742073170732,0.0220269036288,,,,,,,,,,,,,,
0,0,34,137.004294872,158398.375,0.815865540438,0.5,0.407932770219,0.665636580074,,,,,,,,,,,,,,
0,0,35,137.11309886,60738.5234375,0.928882000081,0.5,0.46444100004,0.862821770074,,,,,,,,,,,,,,
0,0,36,137.284556866,1.56827163696,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,37,137.393446922,116044.148438,0.85783763313,0.333333333333,0.28594587771,0.735885404814,,,,,,,,,,,,,,
0,0,38,137.502424002,21909.6660156,0.97908125,0.5,0.489540625,0.958600094102,,,,,,,,,,,,,,
0,0,39,137.611029863,491.706115723,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,40,137.719491005,80102.234375,0.857323529083,0.333333333333,0.285774509694,0.735003633519,,,,,,,,,,,,,,
0,0,41,137.828205824,581.094909668,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,42,137.936599016,274012.6875,0.717325,0.5,0.3586625,0.514555155625,,,,,,,,,,,,,,
0,0,43,138.045224905,5346.58300781,0.994920036398,0.5,0.497460018199,0.989865878826,,,,,,,,,,,,,,
0,0,44,138.153420925,37323.3320312,0.932928812571,0.5,0.466464406285,0.870356169325,,,,,,,,,,,,,,
0,0,45,138.261606932,165759.109375,0.683836413529,0.333333333333,0.227945471176,0.467632240468,,,,,,,,,,,,,,
0,0,46,138.377954006,467037.75,0.54415625,0.5,0.272078125,0.296106024414,,,,,,,,,,,,,,
0,0,47,138.486436844,26157.3671875,0.962513548093,0.5,0.481256774046,0.926432330262,,,,,,,,,,,,,,
0,0,48,138.594835997,666.260986328,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,49,138.704334974,47226.390625,0.946491095494,0.333333333333,0.315497031831,0.895845393849,,,,,,,,,,,,,,
0,0,50,138.813110828,129810.078125,0.83823125,0.5,0.419115625,0.702631628477,,,,,,,,,,,,,,
0,0,51,138.922158003,22778.6601562,0.97285625,0.5,0.486428125,0.946449283164,,,,,,,,,,,,,,
0,0,52,139.031066895,12651.0429688,0.989925,0.333333333333,0.329975,0.979951505625,,,,,,,,,,,,,,
0,0,53,139.139775038,97773.1953125,0.86607202423,0.5,0.433036012115,0.750080751155,,,,,,,,,,,,,,
0,0,54,139.248570919,4105.18603516,0.997807732961,0.5,0.49890386648,0.995620271957,,,,,,,,,,,,,,
0,0,55,139.357203007,41796.2382812,0.95733125,0.5,0.478665625,0.916483122227,,,,,,,,,,,,,,
0,0,56,139.469502926,262176.09375,0.629725,0.333333333333,0.209908333333,0.396553575625,,,,,,,,,,,,,,
0,0,57,139.585983038,241807.703125,0.596015037594,0.333333333333,0.198671679198,0.355233925038,,,,,,,,,,,,,,
0,0,58,139.698607922,173576.140625,0.702575,0.5,0.3512875,0.493611630625,,,,,,,,,,,,,,
0,0,59,139.807296038,8404.88378906,0.992350632621,0.5,0.49617531631,0.984759778063,,,,,,,,,,,,,,
0,0,60,139.916375875,47251.9960938,0.92484375,0.5,0.462421875,0.855335961914,,,,,,,,,,,,,,
0,0,61,140.024821043,3196.8605957,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,62,140.134171963,5497.77148438,0.99935625,0.5,0.499678125,0.998712914414,,,,,,,,,,,,,,
0,0,63,140.242493868,138310.125,0.636704777573,0.333333333333,0.212234925858,0.405392973785,,,,,,,,,,,,,,
0,0,64,140.351938963,9220.57421875,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,65,140.460069895,20729.0820312,0.945029132329,0.5,0.472514566165,0.893080060951,,,,,,,,,,,,,,
0,0,66,140.569041014,84532.65625,0.815739720128,0.333333333333,0.271913240043,0.665431290994,,,,,,,,,,,,,,
0,0,67,140.67738986,31118.9296875,0.940389163621,0.333333333333,0.31346305454,0.884331779055,,,,,,,,,,,,,,
0,0,68,140.78567791,91960.796875,0.763904768571,0.5,0.381952384286,0.583550495446,,,,,,,,,,,,,,
0,0,69,140.894538879,23374.4375,0.9806625,0.5,0.49033125,0.961698938906,,,,,,,,,,,,,,
0,0,70,141.003036022,128116.976562,0.6802,0.333333333333,0.226733333333,0.46267204,,,,,,,,,,,,,,
0,0,71,141.11224699,9113.55078125,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,72,141.220808983,12048.2509766,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,73,141.329536915,15084.3476562,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,74,141.437657833,10527.3388672,0.991415498745,0.5,0.495707749373,0.982904691152,,,,,,,,,,,,,,
0,0,75,141.546424866,12772.9658203,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,76,141.654747009,3299.65771484,0.969090909091,0.5,0.484545454545,0.939137190083,,,,,,,,,,,,,,
0,0,77,141.76364398,141883.75,0.434102643168,0.333333333333,0.144700881056,0.188445104806,,,,,,,,,,,,,,
0,0,78,141.870718956,-0.0,nan,nan,nan,0.0,,,,,,,,,,,,,,
0,0,79,141.978770018,15839.7197266,0.984706052975,0.5,0.492353026488,0.969646010766,,,,,,,,,,,,,,
0,0,80,142.087813854,61388.5,0.90241875,0.333333333333,0.30080625,0.814359600352,,,,,,,,,,,,,,
0,0,81,142.196274996,32484.4785156,0.975794089812,0.5,0.487897044906,0.952174105713,,,,,,,,,,,,,,
0,0,82,142.304302931,35640.9960938,0.923673108996,0.5,0.461836554498,0.853172012283,,,,,,,,,,,,,,
0,0,83,142.411551952,-0.0,nan,nan,nan,0.0,,,,,,,,,,,,,,
0,0,84,142.520787954,43357.0742188,0.94764375,0.5,0.473821875,0.898028676914,,,,,,,,,,,,,,
0,0,85,142.630053043,27353.875,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,86,142.739282846,18337.921875,0.979242111697,0.5,0.489621055848,0.95891511332,,,,,,,,,,,,,,
0,0,87,142.848215818,87060.8671875,0.792383523798,0.333333333333,0.264127841266,0.627871648786,,,,,,,,,,,,,,
0,0,88,142.957309961,62236.0742188,0.89149375,0.5,0.445746875,0.794761106289,,,,,,,,,,,,,,
0,0,89,143.066346884,43294.0546875,0.916206780043,0.333333333333,0.305402260014,0.839434863796,,,,,,,,,,,,,,
0,0,90,143.175148964,52860.1757812,0.9507625,0.333333333333,0.316920833333,0.903949331406,,,,,,,,,,,,,,
0,0,91,143.283835888,57721.015625,0.842943003934,0.333333333333,0.280981001311,0.710552907882,,,,,,,,,,,,,,
0,0,92,143.392333031,32288.5625,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,93,143.500711918,69733.671875,0.903150115126,0.333333333333,0.301050038375,0.815680130452,,,,,,,,,,,,,,
0,0,94,143.609328985,31492.1660156,0.972416818096,0.5,0.486208409048,0.945594468117,,,,,,,,,,,,,,
0,0,95,143.718317032,84708.375,0.638062661537,0.333333333333,0.212687553846,0.407123960048,,,,,,,,,,,,,,
0,0,96,143.82603097,34089.9296875,0.762967826658,0.5,0.381483913329,0.582119904515,,,,,,,,,,,,,,
0,0,97,143.934167862,48236.5390625,0.715781403484,0.5,0.357890701742,0.512343017573,,,,,,,,,,,,,,
0,0,98,144.043011904,52214.4882812,0.9894625,0.5,0.49473125,0.979036038906,,,,,,,,,,,,,,
0,0,99,144.151888847,18713.5878906,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,100,144.259522915,20773.5195312,0.89385273355,0.5,0.446926366775,0.798972709274,,,,,,,,,,,,,,
0,0,101,144.367885828,31316.3710938,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,102,144.476675987,49867.3125,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,103,144.58476305,44822.828125,0.766785985465,0.5,0.383392992732,0.587960747505,,,,,,,,,,,,,,
0,0,104,144.693967819,58985.578125,0.91905531437,0.333333333333,0.306351771457,0.844662670872,,,,,,,,,,,,,,
0,0,105,144.801738024,60847.859375,0.776266151519,0.333333333333,0.25875538384,0.602589137994,,,,,,,,,,,,,,
0,0,106,144.910588026,64958.21875,0.8984625,0.5,0.44923125,0.807234863906,,,,,,,,,,,,,,
0,0,107,145.01939702,43636.90625,0.97091875,0.333333333333,0.323639583333,0.942683219102,,,,,,,,,,,,,,
0,0,108,145.128370047,28369.1914062,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,109,145.237063885,38169.1523438,0.952475,0.5,0.4762375,0.907208625625,,,,,,,,,,,,,,
0,0,110,145.345818043,111818.75,0.5952625,0.333333333333,0.198420833333,0.354337443906,,,,,,,,,,,,,,
0,0,111,145.453996897,39920.8554688,0.995381590706,0.5,0.497690795353,0.990784511116,,,,,,,,,,,,,,
0,0,112,145.562701941,103490.71875,0.877165324539,0.333333333333,0.292388441513,0.769419006573,,,,,,,,,,,,,,
0,0,113,145.671315908,176761.546875,0.368575,0.5,0.1842875,0.135847530625,,,,,,,,,,,,,,
0,0,114,145.780546904,136126.78125,0.70406875,0.333333333333,0.234689583333,0.495712804727,,,,,,,,,,,,,,
0,0,115,145.889401913,47548.1796875,0.96753125,0.5,0.483765625,0.936116719727,,,,,,,,,,,,,,
0,0,116,145.997340918,26202.40625,0.971121207835,0.5,0.485560603918,0.943076400308,,,,,,,,,,,,,,
0,0,117,146.10618186,33838.96875,0.874371757458,0.5,0.437185878729,0.76452597024,,,,,,,,,,,,,,
0,0,118,146.214548826,29348.5898438,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,119,146.323570013,68009.578125,0.83473769189,0.5,0.417368845945,0.696787014263,,,,,,,,,,,,,,
0,0,120,146.432416916,23746.0136719,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,121,146.70597291,19178.4804688,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,122,146.814543962,10332.5283203,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,123,147.137995958,21581.328125,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,124,147.268538952,63806.03125,0.798514688918,0.5,0.399257344459,0.637625708418,,,,,,,,,,,,,,
0,0,125,147.377655983,70148.0703125,0.839379293135,0.333333333333,0.279793097712,0.704557597744,,,,,,,,,,,,,,
0,0,126,147.486385822,126746.539062,0.310279221538,0.333333333333,0.103426407179,0.0962731953185,,,,,,,,,,,,,,
0,0,127,147.595371962,11758.8496094,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,128,147.703986883,11703.7207031,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,129,147.812013865,34014.9140625,0.901083877151,0.333333333333,0.300361292384,0.811952153662,,,,,,,,,,,,,,
0,0,130,147.920186996,80660.03125,0.78522436091,0.333333333333,0.261741453637,0.616577296967,,,,,,,,,,,,,,
0,0,131,148.0288589,37451.6015625,0.962232903564,0.333333333333,0.320744301188,0.925892160701,,,,,,,,,,,,,,
0,0,132,148.137389898,43059.9375,0.9767375,0.5,0.48836875,0.954016143906,,,,,,,,,,,,,,
0,0,133,148.246240854,66992.3828125,0.8930875,0.333333333333,0.297695833333,0.797605282656,,,,,,,,,,,,,,
0,0,134,148.354264975,6048.83203125,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,135,148.462967873,38401.0273438,0.936384416176,0.5,0.468192208088,0.876815774858,,,,,,,,,,,,,,
0,0,136,148.571576834,54379.7617188,0.88489375,0.5,0.442446875,0.783036948789,,,,,,,,,,,,,,
0,0,137,148.680636883,36052.8984375,0.923958248389,0.5,0.461979124195,0.853698844767,,,,,,,,,,,,,,
0,0,138,148.789526939,8696.95898438,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,139,148.897626877,45381.6796875,0.888876814407,0.5,0.444438407203,0.79010199119,,,,,,,,,,,,,,
0,0,140,149.00672102,18785.0546875,0.999011183638,0.5,0.499505591819,0.998023345034,,,,,,,,,,,,,,
0,0,141,149.115228891,25397.421875,0.98795,0.333333333333,0.329316666667,0.9760452025,,,,,,,,,,,,,,
0,0,142,149.223505974,11257.9648438,0.986432896799,0.5,0.4932164484,0.973049859888,,,,,,,,,,,,,,
0,0,143,149.331771851,4299.58984375,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,144,149.440557957,58744.890625,0.91120625,0.333333333333,0.303735416667,0.830296830039,,,,,,,,,,,,,,
0,0,145,149.549451828,58995.7890625,0.9207875,0.333333333333,0.306929166667,0.847849620156,,,,,,,,,,,,,,
0,0,146,149.658442974,265658.84375,0.202902226731,0.333333333333,0.0676340755772,0.0411693136126,,,,,,,,,,,,,,
0,0,147,149.767266989,182311.8125,0.36745625,0.333333333333,0.122485416667,0.135024095664,,,,,,,,,,,,,,
0,0,148,149.876083851,13047.0185547,0.98646875,0.5,0.493234375,0.973120594727,,,,,,,,,,,,,,
0,0,149,149.984668016,239977.296875,0.245725,0.333333333333,0.0819083333333,0.060380775625,,,,,,,,,,,,,,
0,0,150,150.092954874,10456.9941406,0.993449622967,0.5,0.496724811484,0.986942153374,,,,,,,,,,,,,,
0,0,151,150.20893693,13174.6708984,0.990158981165,0.333333333333,0.330052993722,0.980414807982,,,,,,,,,,,,,,
0,0,152,150.324851036,310632.375,0.156288601341,0.333333333333,0.0520962004468,0.024426126909,,,,,,,,,,,,,,
0,0,153,150.437222004,9331.65429688,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,154,150.545740843,31014.5,0.90572643437,0.5,0.452863217185,0.820340373916,,,,,,,,,,,,,,
0,0,155,150.65486002,19997.6855469,0.958745697598,0.5,0.479372848799,0.919193312664,,,,,,,,,,,,,,
0,0,156,150.764102936,13430.8574219,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,157,150.904698849,8137.46875,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,158,151.013597965,97586.265625,0.65131875,0.5,0.325659375,0.424216114102,,,,,,,,,,,,,,
0,0,159,151.123776913,16776.8886719,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
0,0,160,151.240109921,17282.390625,0.99758125,0.5,0.498790625,0.995168350352,,,,,,,,,,,,,,
0,0,161,151.352185965,27148.6523438,0.96080625,0.333333333333,0.32026875,0.923148650039,,,,,,,,,,,,,,
0,0,162,151.46123004,44321.8125,0.91078125,0.5,0.455390625,0.829522485352,,,,,,,,,,,,,,
0,0,163,151.57051301,112170.125,0.75906875,0.5,0.379534375,0.576185367227,,,,,,,,,,,,,,
0,0,164,151.679819822,16312.5761719,0.9777,0.5,0.48885,0.95589729,,,,,,,,,,,,,,
0,0,165,151.788841009,31910.921875,0.95291875,0.333333333333,0.317639583333,0.908054144102,,,,,,,,,,,,,,
0,0,166,151.897711992,19343.3027344,0.993168200165,0.5,0.496584100083,0.98638307382,,,,,,,,,,,,,,
0,0,167,152.006705999,32741.9707031,0.945603915652,0.333333333333,0.315201305217,0.894166765296,,,,,,,,,,,,,,
0,0,168,152.115708828,24238.7128906,0.952624108976,0.5,0.476312054488,0.907492693003,,,,,,,,,,,,,,
0,0,169,152.224534988,16221.515625,0.997253194179,0.5,0.498626597089,0.994513933299,,,,,,,,,,,,,,
0,0,170,152.333402872,7482.71386719,0.997419094214,0.5,0.498709547107,0.994844849503,,,,,,,,,,,,,,
